Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Sunrise_DateTime,Sunset_DateTime,Tavg_float,Tavg_int,Normal_Temp,Depart_calc,RA,BR,TS,HZ,SN,FG,FG+,FU,DZ,VC,MI,BC,YMD
2,2009-05-26 00:00:00,76,56,66,,54,58.0,-1.0,-1.0,0422,1915,TSRA RA BR,M,M,0.0,1.38,29.13,29.81,5.7,6,6.8,2009-05-26 04:22:00,2009-05-26 19:15:00,66.0,66,62.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,2009-05-26 00:00:00
1,2009-05-27 00:00:00,73,55,64,2.0,58,60.0,0.0,0.0,0422,1916,DZ BR HZ,0,M,0.0,0.02,28.95,29.68,3.6,24,7.2,2009-05-27 04:22:00,2009-05-27 19:16:00,64.0,64,62.0,2.0,0,1,0,1,0,0,0,0,1,0,0,0,2009-05-27 00:00:00
2,2009-05-27 00:00:00,75,58,67,,60,63.0,-1.5,-1.5,0422,1916,DZ BR HZ,M,M,0.0,1e-06,29.02,29.67,6.8,24,8.3,2009-05-27 04:22:00,2009-05-27 19:16:00,66.5,67,62.0,5.0,0,1,0,1,0,0,0,0,1,0,0,0,2009-05-27 00:00:00
1,2009-05-28 00:00:00,62,54,58,-5.0,51,54.0,0.0,0.0,0421,1916, ,0,M,0.0,0.0,29.06,29.76,6.8,30,8.1,2009-05-28 04:21:00,2009-05-28 19:16:00,58.0,58,63.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-05-28 00:00:00
2,2009-05-28 00:00:00,64,55,60,,51,54.0,0.0,0.0,0421,1916, ,M,M,0.0,0.0,29.11,29.75,6.8,29,8.3,2009-05-28 04:21:00,2009-05-28 19:16:00,59.5,60,63.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-05-28 00:00:00
1,2009-05-29 00:00:00,74,50,62,-2.0,49,55.0,0.0,0.0,0421,1917, ,0,M,0.0,1e-06,29.17,29.88,2.7,32,6.9,2009-05-29 04:21:00,2009-05-29 19:17:00,62.0,62,64.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-05-29 00:00:00
2,2009-05-29 00:00:00,77,55,66,,49,55.0,-1.0,-1.0,0421,1917, ,M,M,0.0,0.0,29.23,29.87,2.0,31,6.8,2009-05-29 04:21:00,2009-05-29 19:17:00,66.0,66,64.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-05-29 00:00:00
1,2009-05-30 00:00:00,79,50,65,1.0,46,54.0,0.0,0.0,0420,1918,RA,0,M,0.0,1e-06,29.09,29.81,2.9,27,6.8,2009-05-30 04:20:00,2009-05-30 19:18:00,64.5,65,64.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-05-30 00:00:00
2,2009-05-30 00:00:00,79,53,66,,46,55.0,-1.0,-1.0,0420,1918, ,M,M,0.0,1e-06,29.15,29.8,1.8,29,6.6,2009-05-30 04:20:00,2009-05-30 19:18:00,66.0,66,64.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-05-30 00:00:00
1,2009-05-31 00:00:00,73,45,59,-5.0,41,50.0,0.0,0.0,0420,1919, ,0,M,0.0,0.0,29.21,29.94,2.7,10,4.6,2009-05-31 04:20:00,2009-05-31 19:19:00,59.0,59,64.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-05-31 00:00:00
2,2009-05-31 00:00:00,72,49,61,,43,52.0,0.0,0.0,0420,1919, ,M,M,0.0,0.0,29.26,29.93,2.9,9,6.3,2009-05-31 04:20:00,2009-05-31 19:19:00,60.5,61,64.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-05-31 00:00:00
1,2009-06-01 00:00:00,78,51,65,1.0,53,57.0,0.0,0.0,0419,1920,TSRA RA,0,M,0.0,0.44,29.19,29.89,1.2,34,11.1,2009-06-01 04:19:00,2009-06-01 19:20:00,64.5,65,64.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,2009-06-01 00:00:00
2,2009-06-01 00:00:00,80,52,66,,54,58.0,-1.0,-1.0,0419,1920,TSRA RA,M,M,0.0,0.83,29.25,29.88,1.0,34,10.0,2009-06-01 04:19:00,2009-06-01 19:20:00,66.0,66,64.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,2009-06-01 00:00:00
1,2009-06-02 00:00:00,60,48,54,-10.0,46,50.0,0.0,0.0,0419,1920,RA BR,0,M,0.0,0.12,29.36,30.09,7.4,3,8.0,2009-06-02 04:19:00,2009-06-02 19:20:00,54.0,54,64.0,-10.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-06-02 00:00:00
2,2009-06-02 00:00:00,61,50,56,,47,51.0,0.0,0.0,0419,1920,RA BR,M,M,0.0,0.06,29.42,30.07,8.3,3,9.2,2009-06-02 04:19:00,2009-06-02 19:20:00,55.5,56,64.0,-8.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-06-02 00:00:00
1,2009-06-03 00:00:00,61,43,52,-12.0,39,46.0,0.0,0.0,0418,1921, ,0,M,0.0,0.0,29.42,30.15,10.5,4,10.7,2009-06-03 04:18:00,2009-06-03 19:21:00,52.0,52,64.0,-12.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-03 00:00:00
2,2009-06-03 00:00:00,61,47,54,,40,48.0,0.0,0.0,0418,1921, ,M,M,0.0,0.0,29.47,30.13,11.0,2,11.4,2009-06-03 04:18:00,2009-06-03 19:21:00,54.0,54,64.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-03 00:00:00
1,2009-06-04 00:00:00,68,42,55,-9.0,37,48.0,0.0,0.0,0418,1922, ,0,M,0.0,0.0,29.31,30.05,4.7,4,5.9,2009-06-04 04:18:00,2009-06-04 19:22:00,55.0,55,64.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-04 00:00:00
2,2009-06-04 00:00:00,68,47,58,,38,49.0,0.0,0.0,0418,1922, ,M,M,0.0,0.0,29.36,30.05,5.2,5,6.4,2009-06-04 04:18:00,2009-06-04 19:22:00,57.5,58,64.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-04 00:00:00
1,2009-06-05 00:00:00,79,44,62,-3.0,44,54.0,0.0,0.0,0417,1923, ,0,M,0.0,0.0,29.18,29.91,5.8,26,6.7,2009-06-05 04:17:00,2009-06-05 19:23:00,61.5,62,65.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-05 00:00:00
2,2009-06-05 00:00:00,80,47,64,,43,54.0,0.0,0.0,0417,1923, ,M,M,0.0,0.0,29.23,29.91,6.3,25,7.2,2009-06-05 04:17:00,2009-06-05 19:23:00,63.5,64,65.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-05 00:00:00
1,2009-06-06 00:00:00,63,51,57,-9.0,45,50.0,0.0,0.0,0417,1923, ,0,M,0.0,0.02,29.2,29.93,6.2,5,7.7,2009-06-06 04:17:00,2009-06-06 19:23:00,57.0,57,66.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-06 00:00:00
2,2009-06-06 00:00:00,66,55,61,,48,53.0,0.0,0.0,0417,1923,RA,M,M,0.0,1e-06,29.26,29.92,4.7,3,7.2,2009-06-06 04:17:00,2009-06-06 19:23:00,60.5,61,66.0,-5.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-06-06 00:00:00
1,2009-06-07 00:00:00,73,52,63,-3.0,53,57.0,0.0,0.0,0417,1924,BR,0,M,0.0,0.04,29.14,29.87,2.7,8,6.9,2009-06-07 04:17:00,2009-06-07 19:24:00,62.5,63,66.0,-3.0,0,1,0,0,0,0,0,0,0,0,0,0,2009-06-07 00:00:00
2,2009-06-07 00:00:00,74,56,65,,54,59.0,0.0,0.0,0417,1924,RA BR,M,M,0.0,1e-06,29.21,29.86,1.5,11,7.7,2009-06-07 04:17:00,2009-06-07 19:24:00,65.0,65,66.0,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-06-07 00:00:00
1,2009-06-08 00:00:00,80,52,66,0.0,60,63.0,-1.0,-1.0,0417,1925,TSRA RA BR,0,M,0.0,0.45,29.06,29.77,5.9,24,9.2,2009-06-08 04:17:00,2009-06-08 19:25:00,66.0,66,66.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,2009-06-08 00:00:00
2,2009-06-08 00:00:00,82,55,69,,61,65.0,-3.5,-3.5,0417,1925,TSRA RA BR HZ,M,M,0.0,0.3,29.11,29.76,6.4,25,10.0,2009-06-08 04:17:00,2009-06-08 19:25:00,68.5,69,66.0,3.0,1,1,1,1,0,0,0,0,0,0,0,0,2009-06-08 00:00:00
1,2009-06-09 00:00:00,67,55,61,-5.0,53,56.0,0.0,0.0,0416,1925,DZ BR,0,M,0.0,1e-06,29.23,29.94,4.0,6,6.3,2009-06-09 04:16:00,2009-06-09 19:25:00,61.0,61,66.0,-5.0,0,1,0,0,0,0,0,0,1,0,0,0,2009-06-09 00:00:00
2,2009-06-09 00:00:00,67,56,62,,53,56.0,0.0,0.0,0416,1925,DZ BR HZ,M,M,0.0,1e-06,29.29,29.94,6.4,8,7.9,2009-06-09 04:16:00,2009-06-09 19:25:00,61.5,62,66.0,-4.0,0,1,0,1,0,0,0,0,1,0,0,0,2009-06-09 00:00:00
1,2009-06-10 00:00:00,67,54,61,-6.0,49,53.0,0.0,0.0,0416,1926,RA,0,M,0.0,0.01,29.15,29.89,8.0,5,8.7,2009-06-10 04:16:00,2009-06-10 19:26:00,60.5,61,67.0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-06-10 00:00:00
2,2009-06-10 00:00:00,67,55,61,,50,55.0,0.0,0.0,0416,1926,RA,M,M,0.0,0.04,29.21,29.88,8.5,4,9.2,2009-06-10 04:16:00,2009-06-10 19:26:00,61.0,61,67.0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-06-10 00:00:00
1,2009-06-11 00:00:00,64,53,59,-8.0,51,54.0,0.0,0.0,0416,1926,RA HZ,0,M,0.0,0.01,29.11,29.83,10.2,3,10.3,2009-06-11 04:16:00,2009-06-11 19:26:00,58.5,59,67.0,-8.0,1,0,0,1,0,0,0,0,0,0,0,0,2009-06-11 00:00:00
2,2009-06-11 00:00:00,60,53,57,,53,54.0,0.0,0.0,0416,1926,RA BR HZ,M,M,0.0,1.14,29.17,29.82,8.8,1,9.0,2009-06-11 04:16:00,2009-06-11 19:26:00,56.5,57,67.0,-10.0,1,1,0,1,0,0,0,0,0,0,0,0,2009-06-11 00:00:00
1,2009-06-12 00:00:00,74,49,62,-6.0,49,55.0,0.0,0.0,0416,1927,RA,0,M,0.0,1e-06,29.24,29.95,4.4,7,5.8,2009-06-12 04:16:00,2009-06-12 19:27:00,61.5,62,68.0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-06-12 00:00:00
2,2009-06-12 00:00:00,72,50,61,,49,55.0,0.0,0.0,0416,1927, ,M,M,0.0,1e-06,29.3,29.95,5.0,6,6.7,2009-06-12 04:16:00,2009-06-12 19:27:00,61.0,61,68.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-12 00:00:00
1,2009-06-13 00:00:00,68,54,61,-7.0,51,55.0,0.0,0.0,0416,1927,RA BR,0,M,0.0,0.33,29.28,30.0,5.9,5,6.7,2009-06-13 04:16:00,2009-06-13 19:27:00,61.0,61,68.0,-7.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-06-13 00:00:00
2,2009-06-13 00:00:00,66,56,61,,52,55.0,0.0,0.0,0416,1927,RA,M,M,0.0,0.31,29.34,29.99,7.2,4,7.6,2009-06-13 04:16:00,2009-06-13 19:27:00,61.0,61,68.0,-7.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-06-13 00:00:00
1,2009-06-14 00:00:00,77,51,64,-4.0,48,57.0,0.0,0.0,0416,1928, ,0,M,0.0,0.0,29.29,30.01,4.5,4,4.7,2009-06-14 04:16:00,2009-06-14 19:28:00,64.0,64,68.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-14 00:00:00
2,2009-06-14 00:00:00,76,54,65,,50,57.0,0.0,0.0,0416,1928, ,M,M,0.0,0.0,29.34,30.0,5.1,5,5.8,2009-06-14 04:16:00,2009-06-14 19:28:00,65.0,65,68.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-14 00:00:00
1,2009-06-15 00:00:00,81,53,67,-1.0,49,58.0,-2.0,-2.0,0416,1928, ,0,M,0.0,0.0,29.28,30.01,5.5,9,6.4,2009-06-15 04:16:00,2009-06-15 19:28:00,67.0,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-15 00:00:00
2,2009-06-15 00:00:00,81,57,69,,49,58.0,-4.0,-4.0,0416,1928,HZ,M,M,0.0,0.0,29.34,29.99,7.4,9,7.7,2009-06-15 04:16:00,2009-06-15 19:28:00,69.0,69,68.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,2009-06-15 00:00:00
1,2009-06-16 00:00:00,71,59,65,-4.0,55,60.0,0.0,0.0,0416,1929,RA BR,0,M,0.0,1.23,29.15,29.89,11.2,10,11.8,2009-06-16 04:16:00,2009-06-16 19:29:00,65.0,65,69.0,-4.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-06-16 00:00:00
2,2009-06-16 00:00:00,71,64,68,,57,61.0,-2.5,-2.5,0416,1929,RA BR,M,M,0.0,1.07,29.21,29.87,10.3,11,10.7,2009-06-16 04:16:00,2009-06-16 19:29:00,67.5,68,69.0,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-06-16 00:00:00
1,2009-06-17 00:00:00,71,61,66,-3.0,59,62.0,-1.0,-1.0,0416,1929,BR HZ,0,M,0.0,0.0,29.16,29.88,3.0,36,6.2,2009-06-17 04:16:00,2009-06-17 19:29:00,66.0,66,69.0,-3.0,0,1,0,1,0,0,0,0,0,0,0,0,2009-06-17 00:00:00
2,2009-06-17 00:00:00,73,63,68,,60,63.0,-3.0,-3.0,0416,1929,BR HZ,M,M,0.0,0.0,29.21,29.87,2.6,34,6.7,2009-06-17 04:16:00,2009-06-17 19:29:00,68.0,68,69.0,-1.0,0,1,0,1,0,0,0,0,0,0,0,0,2009-06-17 00:00:00
1,2009-06-18 00:00:00,80,61,71,1.0,63,67.0,-5.5,-5.5,0416,1929,RA BR,0,M,0.0,0.12,29.08,29.81,6.7,16,7.9,2009-06-18 04:16:00,2009-06-18 19:29:00,70.5,71,70.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-06-18 00:00:00
2,2009-06-18 00:00:00,81,63,72,,64,67.0,-7.0,-7.0,0416,1929,TSRA BR HZ,M,M,0.0,0.11,29.15,29.79,3.7,17,5.8,2009-06-18 04:16:00,2009-06-18 19:29:00,72.0,72,70.0,2.0,1,1,1,1,0,0,0,0,0,0,0,0,2009-06-18 00:00:00
1,2009-06-19 00:00:00,86,65,76,6.0,67,69.0,-10.5,-10.5,0416,1930,TS TSRA BR,0,M,0.0,3.97,28.97,29.7,7.2,18,11.6,2009-06-19 04:16:00,2009-06-19 19:30:00,75.5,76,70.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,2009-06-19 00:00:00
2,2009-06-19 00:00:00,88,66,77,,68,70.0,-12.0,-12.0,0416,1930,TS TSRA RA BR,M,M,0.0,0.87,29.03,29.68,6.3,18,10.5,2009-06-19 04:16:00,2009-06-19 19:30:00,77.0,77,70.0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,2009-06-19 00:00:00
1,2009-06-20 00:00:00,87,68,78,8.0,65,70.0,-12.5,-12.5,0416,1930, ,0,M,0.0,0.0,29.08,29.76,8.3,29,8.6,2009-06-20 04:16:00,2009-06-20 19:30:00,77.5,78,70.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-20 00:00:00
2,2009-06-20 00:00:00,88,69,79,,65,70.0,-13.5,-13.5,0416,1930, ,M,M,0.0,0.0,29.13,29.74,8.3,28,8.6,2009-06-20 04:16:00,2009-06-20 19:30:00,78.5,79,70.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-20 00:00:00
1,2009-06-21 00:00:00,84,70,77,7.0,63,68.0,-12.0,-12.0,0416,1930, ,0,M,0.0,0.01,29.12,29.82,2.8,7,3.9,2009-06-21 04:16:00,2009-06-21 19:30:00,77.0,77,70.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-21 00:00:00
2,2009-06-21 00:00:00,86,71,79,,64,69.0,-13.5,-13.5,0416,1930,RA,M,M,0.0,1e-06,29.17,29.8,3.3,9,3.5,2009-06-21 04:16:00,2009-06-21 19:30:00,78.5,79,70.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-06-21 00:00:00
1,2009-06-22 00:00:00,89,68,79,9.0,67,71.0,-13.5,-13.5,0417,1931,TSRA RA,0,M,0.0,0.09,29.09,29.79,4.0,11,5.6,2009-06-22 04:17:00,2009-06-22 19:31:00,78.5,79,70.0,9.0,1,0,1,0,0,0,0,0,0,0,0,0,2009-06-22 00:00:00
2,2009-06-22 00:00:00,89,70,80,,67,71.0,-14.5,-14.5,0417,1931,TSRA,M,M,0.0,0.06,29.15,29.77,5.3,12,7.2,2009-06-22 04:17:00,2009-06-22 19:31:00,79.5,80,70.0,10.0,1,0,1,0,0,0,0,0,0,0,0,0,2009-06-22 00:00:00
1,2009-06-23 00:00:00,94,71,83,13.0,69,73.0,-17.5,-17.5,0417,1931, ,0,M,0.0,0.0,29.16,29.87,1.8,14,3.5,2009-06-23 04:17:00,2009-06-23 19:31:00,82.5,83,70.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-23 00:00:00
2,2009-06-23 00:00:00,92,75,84,,68,73.0,-18.5,-18.5,0417,1931, ,M,M,0.0,0.0,29.22,29.85,2.8,13,4.5,2009-06-23 04:17:00,2009-06-23 19:31:00,83.5,84,70.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-23 00:00:00
1,2009-06-24 00:00:00,94,75,85,14.0,68,73.0,-19.5,-19.5,0417,1931,TSRA,0,M,0.0,0.04,29.16,29.87,1.9,22,5.8,2009-06-24 04:17:00,2009-06-24 19:31:00,84.5,85,71.0,14.0,1,0,1,0,0,0,0,0,0,0,0,0,2009-06-24 00:00:00
2,2009-06-24 00:00:00,93,73,83,,68,73.0,-18.0,-18.0,0417,1931,BR,M,M,0.0,0.78,29.21,29.85,2.1,23,4.3,2009-06-24 04:17:00,2009-06-24 19:31:00,83.0,83,71.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,2009-06-24 00:00:00
1,2009-06-25 00:00:00,94,75,85,14.0,69,73.0,-19.5,-19.5,0417,1931, ,0,M,0.0,1e-06,29.08,29.8,2.4,32,4.9,2009-06-25 04:17:00,2009-06-25 19:31:00,84.5,85,71.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-25 00:00:00
2,2009-06-25 00:00:00,93,76,85,,68,73.0,-19.5,-19.5,0417,1931, ,M,M,0.0,0.0,29.15,29.77,1.8,26,4.6,2009-06-25 04:17:00,2009-06-25 19:31:00,84.5,85,71.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-25 00:00:00
1,2009-06-26 00:00:00,86,69,78,7.0,60,67.0,-12.5,-12.5,0418,1931, ,0,M,0.0,0.0,29.13,29.85,6.4,4,8.2,2009-06-26 04:18:00,2009-06-26 19:31:00,77.5,78,71.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-26 00:00:00
2,2009-06-26 00:00:00,86,72,79,,61,67.0,-14.0,-14.0,0418,1931, ,M,M,0.0,0.0,29.2,29.83,6.4,4,8.0,2009-06-26 04:18:00,2009-06-26 19:31:00,79.0,79,71.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-26 00:00:00
1,2009-06-27 00:00:00,89,62,76,5.0,61,67.0,-10.5,-10.5,0418,1931,TS RA,0,M,0.0,0.3,29.1,29.82,5.1,21,6.9,2009-06-27 04:18:00,2009-06-27 19:31:00,75.5,76,71.0,5.0,1,0,1,0,0,0,0,0,0,0,0,0,2009-06-27 00:00:00
2,2009-06-27 00:00:00,90,67,79,,60,67.0,-13.5,-13.5,0418,1931,RA,M,M,0.0,0.05,29.18,29.8,6.0,22,6.9,2009-06-27 04:18:00,2009-06-27 19:31:00,78.5,79,71.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-06-27 00:00:00
1,2009-06-28 00:00:00,83,66,75,4.0,53,62.0,-9.5,-9.5,0419,1931, ,0,M,0.0,0.0,29.0,29.73,13.2,29,13.6,2009-06-28 04:19:00,2009-06-28 19:31:00,74.5,75,71.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-28 00:00:00
2,2009-06-28 00:00:00,83,68,76,,53,62.0,-10.5,-10.5,0419,1931, ,M,M,0.0,0.0,29.08,29.71,14.1,29,14.6,2009-06-28 04:19:00,2009-06-28 19:31:00,75.5,76,71.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-28 00:00:00
1,2009-06-29 00:00:00,77,63,70,-1.0,54,61.0,-5.0,-5.0,0419,1931, ,0,M,0.0,0.0,28.89,29.6,12.2,30,12.7,2009-06-29 04:19:00,2009-06-29 19:31:00,70.0,70,71.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-29 00:00:00
2,2009-06-29 00:00:00,78,65,72,,54,61.0,-6.5,-6.5,0419,1931, ,M,M,0.0,0.0,28.95,29.59,13.4,30,14.1,2009-06-29 04:19:00,2009-06-29 19:31:00,71.5,72,71.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-29 00:00:00
1,2009-06-30 00:00:00,66,59,63,-9.0,53,57.0,0.0,0.0,0419,1931, ,0,M,0.0,0.0,28.95,29.65,8.9,30,9.1,2009-06-30 04:19:00,2009-06-30 19:31:00,62.5,63,72.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-30 00:00:00
2,2009-06-30 00:00:00,68,61,65,,53,58.0,0.0,0.0,0419,1931, ,M,M,0.0,0.0,29.0,29.64,8.1,30,8.3,2009-06-30 04:19:00,2009-06-30 19:31:00,64.5,65,72.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-06-30 00:00:00
1,2009-07-01 00:00:00,65,57,61,-11.0,52,56.0,0.0,0.0,0420,1931,RA DZ,0,M,0.0,1e-06,29.07,29.77,8.2,32,8.7,2009-07-01 04:20:00,2009-07-01 19:31:00,61.0,61,72.0,-11.0,1,0,0,0,0,0,0,0,1,0,0,0,2009-07-01 00:00:00
2,2009-07-01 00:00:00,65,57,61,,54,57.0,0.0,0.0,0420,1931,RA DZ BR,M,M,0.0,0.02,29.13,29.76,6.6,31,7.4,2009-07-01 04:20:00,2009-07-01 19:31:00,61.0,61,72.0,-11.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-07-01 00:00:00
1,2009-07-02 00:00:00,73,59,66,-6.0,54,60.0,-1.0,-1.0,0420,1931, ,0,M,0.0,0.0,29.26,29.95,8.4,31,8.8,2009-07-02 04:20:00,2009-07-02 19:31:00,66.0,66,72.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-07-02 00:00:00
2,2009-07-02 00:00:00,73,60,67,,55,60.0,-1.5,-1.5,0420,1931, ,M,M,0.0,0.0,29.31,29.94,5.7,31,7.6,2009-07-02 04:20:00,2009-07-02 19:31:00,66.5,67,72.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-07-02 00:00:00
1,2009-07-03 00:00:00,79,63,71,-1.0,56,62.0,-6.0,-6.0,0421,1931, ,0,M,0.0,0.0,29.36,30.06,1.2,34,5.8,2009-07-03 04:21:00,2009-07-03 19:31:00,71.0,71,72.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-07-03 00:00:00
2,2009-07-03 00:00:00,79,62,71,,56,62.0,-5.5,-5.5,0421,1931, ,M,M,0.0,0.0,29.41,30.05,1.8,2,6.5,2009-07-03 04:21:00,2009-07-03 19:31:00,70.5,71,72.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-07-03 00:00:00
1,2009-07-04 00:00:00,69,59,64,-8.0,58,61.0,0.0,0.0,0422,1930,RA BR FU,0,M,0.0,0.2,29.26,29.99,1.8,13,3.8,2009-07-04 04:22:00,2009-07-04 19:30:00,64.0,64,72.0,-8.0,1,1,0,0,0,0,0,1,0,0,0,0,2009-07-04 00:00:00
2,2009-07-04 00:00:00,69,63,66,,58,62.0,-1.0,-1.0,0422,1930,RA BR,M,M,0.0,0.12,29.31,29.98,3.4,14,4.7,2009-07-04 04:22:00,2009-07-04 19:30:00,66.0,66,72.0,-6.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-07-04 00:00:00
1,2009-07-05 00:00:00,81,57,69,-3.0,58,63.0,-4.0,-4.0,0422,1930,RA BR HZ,0,M,0.0,0.05,29.2,29.92,0.7,34,2.4,2009-07-05 04:22:00,2009-07-05 19:30:00,69.0,69,72.0,-3.0,1,1,0,1,0,0,0,0,0,0,0,0,2009-07-05 00:00:00
2,2009-07-05 00:00:00,82,61,72,,59,64.0,-6.5,-6.5,0422,1930,BR HZ,M,M,0.0,0.03,29.25,29.9,0.3,36,2.6,2009-07-05 04:22:00,2009-07-05 19:30:00,71.5,72,72.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,2009-07-05 00:00:00
1,2009-07-06 00:00:00,86,60,73,1.0,54,62.0,-8.0,-8.0,0423,1930, ,0,M,0.0,0.0,29.14,29.86,7.5,31,7.8,2009-07-06 04:23:00,2009-07-06 19:30:00,73.0,73,72.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-07-06 00:00:00
2,2009-07-06 00:00:00,85,63,74,,54,63.0,-9.0,-9.0,0423,1930, ,M,M,0.0,0.0,29.2,29.84,4.2,30,5.5,2009-07-06 04:23:00,2009-07-06 19:30:00,74.0,74,72.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-07-06 00:00:00
1,2009-07-07 00:00:00,77,59,68,-4.0,54,60.0,-3.0,-3.0,0423,1930,RA,0,M,0.0,1e-06,29.18,29.89,5.9,7,7.0,2009-07-07 04:23:00,2009-07-07 19:30:00,68.0,68,72.0,-4.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-07-07 00:00:00
2,2009-07-07 00:00:00,76,65,71,,55,61.0,-5.5,-5.5,0423,1930, ,M,M,0.0,0.0,29.24,29.88,5.9,7,7.5,2009-07-07 04:23:00,2009-07-07 19:30:00,70.5,71,72.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-07-07 00:00:00
1,2009-07-08 00:00:00,65,61,63,-10.0,56,59.0,0.0,0.0,0424,1929,RA,0,M,0.0,0.06,29.28,29.99,6.8,6,7.0,2009-07-08 04:24:00,2009-07-08 19:29:00,63.0,63,73.0,-10.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-07-08 00:00:00
2,2009-07-08 00:00:00,68,62,65,,55,59.0,0.0,0.0,0424,1929,RA,M,M,0.0,0.17,29.34,29.98,7.0,8,7.4,2009-07-08 04:24:00,2009-07-08 19:29:00,65.0,65,73.0,-8.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-07-08 00:00:00
1,2009-07-09 00:00:00,79,59,69,-4.0,57,63.0,-4.0,-4.0,0425,1929, ,0,M,0.0,0.0,29.35,30.07,5.8,11,6.9,2009-07-09 04:25:00,2009-07-09 19:29:00,69.0,69,73.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-07-09 00:00:00
