Station,Tmax,Tmin,DewPoint,WetBulb,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tavg_int,Normal_Temp,Depart_calc,RA,BR,TS,HZ,SN,FG,FG+,FU,DZ,VC,MI,BC,YMD
2,86,71,66,70.0,0454,1900,0.0,29.31,29.94,8.3,26,8.9,79,73.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-10
1,82,62,61,66.0,0455,1859,0.0,29.3,30.0,6.3,2,8.0,72,73.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-11
2,81,65,62,66.0,0455,1859,0.0,29.36,29.98,6.1,2,8.7,73,73.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-11
1,83,60,55,62.0,0456,1858,0.0,29.39,30.09,3.7,4,5.9,72,73.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-12
2,82,63,56,63.0,0456,1858,0.0,29.44,30.07,5.5,5,7.0,73,73.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-12
1,86,60,55,63.0,0457,1856,0.0,29.38,30.1,1.5,14,3.8,73,73.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-13
2,86,63,55,63.0,0457,1856,0.0,29.44,30.09,2.0,16,4.0,75,73.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-13
1,88,63,59,66.0,0458,1855,0.0,29.38,30.1,5.4,21,5.7,76,72.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-14
2,88,67,59,66.0,0458,1855,0.0,29.44,30.08,6.3,21,6.5,78,72.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-14
1,89,67,61,67.0,0459,1854,0.0,29.32,30.04,8.7,19,8.9,78,72.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-15
2,89,70,61,68.0,0459,1854,0.0,29.38,30.02,8.3,19,8.7,80,72.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-15
1,88,70,67,70.0,0500,1852,0.63,29.27,29.99,9.5,20,10.2,79,72.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,2009-08-16
2,90,71,68,71.0,0500,1852,0.27,29.34,29.97,9.3,21,10.1,81,72.0,9.0,1,0,1,0,0,0,0,0,0,0,0,0,2009-08-16
1,83,70,68,70.0,0501,1851,0.33,29.28,30.0,4.6,22,5.8,77,72.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,2009-08-17
2,83,71,68,71.0,0501,1851,0.59,29.34,29.98,5.1,22,7.5,77,72.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-08-17
1,83,65,59,65.0,0502,1849,0.0,29.28,29.99,7.5,27,8.1,74,72.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-18
2,84,66,61,66.0,0502,1849,0.0,29.33,29.97,8.0,27,8.3,75,72.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-18
1,83,59,60,65.0,0503,1848,0.35,29.08,29.83,5.7,16,8.7,71,71.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-08-19
2,81,64,62,66.0,0503,1848,0.61,29.15,29.82,5.9,16,8.2,73,71.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,2009-08-19
1,78,64,61,65.0,0504,1846,0.07,28.93,29.66,12.1,23,12.5,71,71.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-08-20
2,79,64,61,65.0,0504,1846,0.12,29.0,29.65,12.2,23,12.7,72,71.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-08-20
1,73,59,58,61.0,0505,1845,0.16,29.07,29.75,7.7,27,10.7,66,71.0,-5.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-08-21
2,74,59,58,61.0,0505,1845,0.05,29.13,29.75,10.1,27,13.2,67,71.0,-4.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-08-21
1,68,57,52,56.0,0506,1843,0.0,29.31,30.0,7.8,1,9.4,63,71.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-22
2,69,58,52,57.0,0506,1843,0.0,29.36,29.99,9.4,36,10.4,64,71.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-22
1,74,56,53,58.0,0508,1842,0.0,29.38,30.09,2.7,2,6.4,65,71.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-23
2,73,58,55,59.0,0508,1842,0.0,29.44,30.08,3.5,5,7.6,66,71.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-23
1,79,54,56,61.0,0509,1840,0.0,29.41,30.13,3.8,21,5.1,67,71.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-24
2,79,57,57,62.0,0509,1840,0.0,29.47,30.12,5.0,21,5.7,68,71.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-24
1,83,59,61,65.0,0510,1839,0.0,29.33,30.05,9.1,21,9.2,71,70.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-25
2,82,61,61,65.0,0510,1839,0.0,29.39,30.04,8.3,21,8.6,72,70.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-25
1,73,62,62,64.0,0511,1837,0.93,29.36,30.08,5.2,2,7.8,68,70.0,-2.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-08-26
2,72,64,64,65.0,0511,1837,0.54,29.42,30.07,3.9,2,7.3,68,70.0,-2.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-08-26
1,67,61,60,61.0,0512,1835,0.95,29.36,30.08,9.1,7,9.7,64,70.0,-6.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-08-27
2,67,62,61,63.0,0512,1835,1.19,29.41,30.07,10.7,8,11.0,65,70.0,-5.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-08-27
1,68,60,61,62.0,0513,1834,0.22,29.18,29.93,3.4,2,5.7,64,70.0,-6.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-08-28
2,71,61,61,63.0,0513,1834,0.28,29.24,29.92,2.6,2,5.4,66,70.0,-4.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-08-28
1,69,56,51,56.0,0514,1832,0.02,29.18,29.89,11.4,31,11.8,63,70.0,-7.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-08-29
2,69,56,52,57.0,0514,1832,0.01,29.24,29.88,10.4,31,11.1,63,70.0,-7.0,0,0,0,0,0,0,0,0,1,0,0,0,2009-08-29
1,66,51,47,52.0,0515,1831,0.0,29.44,30.14,8.2,1,9.3,59,70.0,-11.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-30
2,66,51,47,53.0,0515,1831,1e-06,29.5,30.13,9.4,1,10.5,59,70.0,-11.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-30
1,68,49,44,52.0,0516,1829,0.0,29.55,30.27,4.8,3,6.0,59,69.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-31
2,67,49,44,52.0,0516,1829,0.0,29.6,30.26,5.3,4,6.8,58,69.0,-11.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-08-31
1,72,47,47,53.0,0517,1827,0.0,29.57,30.31,3.3,4,3.4,60,68.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-01
2,71,50,49,55.0,0517,1827,0.0,29.63,30.3,3.2,6,3.5,61,68.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-01
1,73,50,50,56.0,0518,1826,0.0,29.51,30.25,4.1,6,5.1,62,68.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-02
2,72,53,51,56.0,0518,1826,0.0,29.56,30.23,3.2,8,3.9,63,68.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-02
1,75,56,54,59.0,0519,1824,0.0,29.42,30.16,4.7,5,6.0,66,68.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-03
2,75,57,55,60.0,0519,1824,0.0,29.48,30.14,5.2,6,5.9,66,68.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,2009-09-03
1,75,54,54,59.0,0520,1822,0.0,29.44,30.15,3.6,4,4.1,65,68.0,-3.0,0,1,0,0,0,0,0,0,0,0,0,0,2009-09-04
2,75,58,55,60.0,0520,1822,0.0,29.49,30.14,3.8,4,4.4,67,68.0,-1.0,0,1,0,1,0,0,0,0,0,0,0,0,2009-09-04
1,78,54,57,61.0,0521,1821,0.0,29.49,30.21,4.3,4,5.3,66,67.0,-1.0,0,1,0,1,0,0,0,0,0,0,0,0,2009-09-05
2,78,57,57,62.0,0521,1821,0.0,29.54,30.19,5.2,6,5.8,68,67.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,2009-09-05
1,77,61,59,63.0,0522,1819,0.03,29.47,30.19,4.2,5,5.3,69,67.0,2.0,1,1,0,1,0,0,0,0,0,0,0,0,2009-09-06
2,77,66,59,64.0,0522,1819,1e-06,29.52,30.17,6.3,8,6.6,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-06
1,77,59,59,62.0,0523,1817,0.0,29.39,30.11,5.8,3,4.0,68,67.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,2009-09-07
2,77,63,59,63.0,0523,1817,0.0,29.44,30.09,6.3,4,6.9,70,67.0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,2009-09-07
1,78,60,60,63.0,0524,1815,0.0,29.36,30.07,6.6,3,7.3,69,66.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-08
2,78,62,62,65.0,0524,1815,0.0,29.41,30.05,6.9,4,8.0,70,66.0,4.0,0,1,0,1,0,0,0,0,0,0,0,0,2009-09-08
1,78,65,63,65.0,0525,1814,0.0,29.42,30.14,6.1,6,6.9,72,66.0,6.0,0,1,0,1,0,0,0,0,0,0,0,0,2009-09-09
2,77,68,63,66.0,0525,1814,0.0,29.47,30.12,6.8,7,7.2,73,66.0,7.0,0,1,0,1,0,0,0,0,0,0,0,0,2009-09-09
1,81,64,62,65.0,0526,1812,0.0,29.48,30.2,6.0,6,6.8,73,66.0,7.0,0,1,0,1,0,0,0,0,0,0,0,0,2009-09-10
2,80,65,62,66.0,0526,1812,0.0,29.54,30.17,6.6,7,7.3,73,66.0,7.0,0,1,0,1,0,0,0,0,0,0,0,0,2009-09-10
1,80,61,59,63.0,0527,1810,0.0,29.44,30.17,5.1,7,5.6,71,65.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,2009-09-11
2,78,64,59,64.0,0527,1810,0.0,29.49,30.15,6.4,8,6.7,71,65.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-11
1,79,58,60,63.0,0528,1809,0.0,29.41,30.14,3.7,3,4.8,69,65.0,4.0,0,1,0,0,0,1,1,0,0,0,0,0,2009-09-12
2,78,61,61,64.0,0528,1809,0.0,29.47,30.12,3.2,6,4.5,70,65.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,2009-09-12
1,80,58,54,60.0,0529,1807,0.0,29.39,30.12,1.5,7,3.0,69,65.0,4.0,0,1,0,0,0,1,1,0,0,0,1,0,2009-09-13
2,79,57,55,61.0,0529,1807,0.01,29.45,30.11,2.5,7,4.2,68,65.0,3.0,0,1,0,0,0,1,1,0,0,0,0,0,2009-09-13
1,84,58,55,61.0,0530,1805,0.0,29.34,30.07,0.1,33,2.1,71,64.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-14
2,84,59,56,62.0,0530,1805,0.0,29.4,30.05,1.1,13,2.7,72,64.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-14
1,82,64,59,63.0,0531,1803,0.0,29.36,30.07,6.2,2,7.8,73,64.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-15
2,83,63,58,64.0,0531,1803,0.0,29.41,30.05,5.8,2,6.7,73,64.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-15
1,71,59,54,59.0,0532,1800,0.0,29.49,30.2,11.0,5,11.4,65,64.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-16
2,72,62,54,60.0,0532,1800,0.0,29.54,30.18,12.5,6,13.4,67,64.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-16
1,72,50,52,56.0,0533,1758,0.0,29.45,30.18,3.4,5,4.2,61,64.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-17
2,71,54,51,57.0,0533,1758,0.0,29.51,30.17,4.5,8,5.4,63,64.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-17
1,79,50,55,59.0,0535,1756,0.0,29.46,30.18,5.1,2,6.4,65,64.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,2009-09-18
2,79,52,55,59.0,0535,1756,0.0,29.52,30.17,5.3,3,6.7,66,64.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-18
1,76,55,55,59.0,0536,1755,0.0,29.48,30.21,3.2,10,5.9,66,63.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-19
2,75,58,55,60.0,0536,1755,0.0,29.54,30.2,4.4,10,5.8,67,63.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-19
1,73,54,56,60.0,0537,1753,0.75,29.28,30.04,6.4,7,7.9,64,62.0,2.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-09-20
2,71,54,56,60.0,0537,1753,0.44,29.34,30.02,5.9,8,7.3,63,62.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-09-20
1,67,60,59,61.0,0538,1751,1e-06,29.26,29.98,3.5,23,4.6,64,62.0,2.0,0,1,0,1,0,0,0,0,1,0,0,0,2009-09-21
2,69,63,60,62.0,0538,1751,1e-06,29.31,29.97,3.6,23,5.5,66,62.0,4.0,0,1,0,1,0,0,0,0,1,0,0,0,2009-09-21
1,77,59,65,67.0,0539,1749,0.0,29.28,29.98,5.2,17,7.7,68,62.0,6.0,0,1,0,1,0,0,0,0,0,0,0,0,2009-09-22
2,76,63,65,67.0,0539,1749,0.04,29.34,29.97,5.2,18,7.3,70,62.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-09-22
1,76,62,62,64.0,0540,1748,0.0,29.42,30.12,0.6,32,4.0,69,61.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,2009-09-23
2,76,62,63,64.0,0540,1748,0.0,29.47,30.11,0.8,31,4.7,69,61.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,2009-09-23
1,73,64,63,65.0,0541,1746,0.0,29.44,30.16,4.3,6,4.7,69,61.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,2009-09-24
2,71,64,62,64.0,0541,1746,0.0,29.49,30.15,4.1,7,4.4,68,61.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,2009-09-24
1,70,60,57,60.0,0542,1744,0.16,29.39,30.12,5.4,11,7.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-09-25
2,70,60,57,60.0,0542,1744,0.02,29.44,30.11,5.4,11,6.3,65,61.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-09-25
1,69,55,56,59.0,0543,1742,0.0,29.15,29.91,4.0,27,4.6,62,60.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,2009-09-26
2,66,56,56,59.0,0543,1742,1e-06,29.21,29.9,3.9,26,4.6,61,60.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,2009-09-26
1,74,50,53,57.0,0544,1741,0.08,28.84,29.59,8.2,22,10.2,62,60.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,2009-09-27
2,74,53,53,58.0,0544,1741,0.48,28.91,29.59,7.6,23,10.2,64,60.0,4.0,1,1,1,0,0,1,1,0,0,0,0,0,2009-09-27
1,62,49,42,49.0,0545,1739,0.01,28.91,29.61,20.3,29,20.7,56,59.0,-3.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-09-28
2,63,50,42,49.0,0545,1739,1e-06,28.98,29.61,19.8,28,20.2,57,59.0,-2.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-09-28
1,60,48,42,48.0,0546,1737,0.0,29.28,29.96,9.0,33,10.3,54,59.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-29
2,58,48,42,48.0,0546,1737,1e-06,29.34,29.96,8.4,33,10.2,53,59.0,-6.0,0,0,0,0,0,0,0,0,1,0,0,0,2009-09-29
1,62,47,40,47.0,0547,1735,0.0,29.39,30.11,5.7,3,6.8,55,59.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-30
2,61,49,42,48.0,0547,1735,0.0,29.44,30.1,4.8,3,7.0,55,59.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-30
1,59,41,46,49.0,0548,1734,0.89,29.13,29.9,9.1,13,9.5,50,58.0,-8.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-10-01
2,59,44,46,49.0,0548,1734,0.59,29.18,29.9,8.8,13,8.7,52,58.0,-6.0,1,1,1,0,0,0,0,0,0,0,0,0,2009-10-01
1,56,47,46,48.0,0549,1732,0.21,28.8,29.55,10.5,21,12.0,52,58.0,-6.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-10-02
2,56,48,46,48.0,0549,1732,0.17,28.87,29.56,10.0,22,11.6,52,58.0,-6.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-10-02
1,57,47,47,49.0,0550,1730,0.11,29.02,29.7,6.9,26,7.4,52,57.0,-5.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-10-03
2,58,47,47,49.0,0550,1730,0.03,29.08,29.71,9.4,26,9.8,53,57.0,-4.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-10-03
1,60,45,43,47.0,0552,1729,1e-06,29.28,29.98,9.0,28,9.2,53,57.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-04
2,61,45,42,47.0,0552,1729,0.0,29.34,29.99,8.9,27,9.3,53,57.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-04
1,62,43,42,47.0,0553,1727,0.0,29.29,30.03,1.8,8,5.4,53,57.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-05
2,61,42,42,47.0,0553,1727,0.0,29.35,30.04,2.9,9,4.5,52,57.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-05
1,61,49,47,51.0,0554,1725,0.03,28.9,29.65,8.8,24,14.9,55,56.0,-1.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-10-06
2,62,49,46,50.0,0554,1725,0.05,28.97,29.66,9.5,24,15.1,56,56.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-10-06
1,60,45,39,46.0,0555,1724,0.0,29.24,29.95,9.2,26,10.8,53,56.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-07
2,60,45,39,46.0,0555,1724,0.0,29.31,29.96,8.5,26,10.1,53,56.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-07
1,53,45,46,48.0,0556,1722,0.12,29.18,29.92,3.3,21,4.8,49,56.0,-7.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-10-08
2,54,47,46,49.0,0556,1722,0.14,29.25,29.93,4.8,20,5.6,51,56.0,-5.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-10-08
1,52,39,43,45.0,0557,1720,0.46,29.21,29.93,9.4,34,10.0,46,55.0,-9.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-10-09
2,52,40,44,46.0,0557,1720,0.43,29.26,29.92,9.3,35,10.2,46,55.0,-9.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-10-09
1,48,31,30,35.0,0558,1719,0.0,29.49,30.21,7.4,28,7.7,40,55.0,-15.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-10
2,48,33,30,36.0,0558,1719,0.0,29.55,30.21,7.8,29,8.2,41,55.0,-14.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-10
1,44,29,22,32.0,0559,1717,0.0,29.6,30.35,1.5,33,5.0,37,54.0,-17.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-11
2,45,29,23,33.0,0559,1717,0.0,29.67,30.36,1.1,1,4.8,37,54.0,-17.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-11
1,48,41,36,41.0,0600,1715,0.02,29.44,30.18,0.6,19,3.8,45,54.0,-9.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-10-12
2,49,42,34,40.0,0600,1715,1e-06,29.5,30.2,0.6,24,3.5,46,54.0,-8.0,1,1,0,1,0,0,0,0,1,0,0,0,2009-10-12
1,47,34,32,38.0,0602,1714,0.0,29.6,30.35,8.5,1,10.0,41,53.0,-12.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-13
2,48,36,32,39.0,0602,1714,0.0,29.66,30.35,8.5,2,11.3,42,53.0,-11.0,0,1,0,0,0,0,0,0,0,0,0,0,2009-10-13
1,48,42,36,41.0,0603,1712,0.03,29.4,30.17,11.0,9,11.5,45,53.0,-8.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-10-14
2,48,42,36,41.0,0603,1712,0.03,29.47,30.17,10.7,10,11.2,45,53.0,-8.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-10-14
1,44,41,38,40.0,0604,1711,0.29,29.26,30.0,8.2,6,9.1,43,53.0,-10.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-10-15
2,44,41,38,40.0,0604,1711,0.33,29.31,30.0,9.4,7,10.0,43,53.0,-10.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-10-15
1,45,39,36,39.0,0605,1709,0.04,29.41,30.13,8.2,35,8.2,42,52.0,-10.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-10-16
2,46,40,36,40.0,0605,1709,0.08,29.46,30.13,7.1,35,8.1,43,52.0,-9.0,1,0,0,0,0,0,0,0,1,0,0,0,2009-10-16
1,52,36,33,39.0,0606,1707,1e-06,29.57,30.3,8.0,34,8.2,44,52.0,-8.0,0,0,0,0,0,0,0,0,1,0,0,0,2009-10-17
2,52,39,34,40.0,0606,1707,0.01,29.64,30.3,6.9,35,7.7,46,52.0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-10-17
1,53,31,33,39.0,0607,1706,0.0,29.49,30.25,6.1,21,6.9,42,51.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-18
2,53,33,33,40.0,0607,1706,0.0,29.55,30.26,5.8,21,6.2,43,51.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-18
1,65,44,41,47.0,0608,1704,0.0,29.25,30.0,11.4,21,11.5,55,51.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-19
2,66,43,40,47.0,0608,1704,0.0,29.32,30.01,10.7,21,10.8,55,51.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-19
1,62,48,48,52.0,0610,1703,0.03,29.31,30.03,4.0,19,5.3,55,50.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-10-20
2,64,51,47,52.0,0610,1703,0.05,29.38,30.03,6.4,19,7.4,58,50.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-10-20
1,69,55,52,56.0,0611,1701,1e-06,29.25,29.99,11.4,21,11.5,62,50.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,2009-10-21
2,70,55,50,55.0,0611,1701,0.01,29.32,29.99,11.1,21,11.2,63,50.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-21
1,58,48,48,50.0,0612,1700,1.03,29.18,29.94,8.4,5,13.0,53,50.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-10-22
2,58,49,49,51.0,0612,1700,0.84,29.23,29.93,8.7,6,13.2,54,50.0,4.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-10-22
1,61,42,49,50.0,0613,1658,0.89,28.73,29.48,6.2,18,16.2,52,49.0,3.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-10-23
2,62,44,50,51.0,0613,1658,1.29,28.8,29.48,6.6,19,15.4,53,49.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-10-23
1,50,38,37,40.0,0614,1657,0.04,29.03,29.73,8.3,26,8.9,44,49.0,-5.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-10-24
2,49,39,37,41.0,0614,1657,0.05,29.1,29.74,9.6,26,10.3,44,49.0,-5.0,1,0,0,0,1,0,0,0,1,0,0,0,2009-10-24
1,62,44,45,49.0,0616,1656,0.27,29.26,29.96,5.5,19,6.9,53,48.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-10-25
2,63,44,43,48.0,0616,1656,0.24,29.32,29.97,6.3,19,7.3,54,48.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-10-25
1,55,49,48,49.0,0617,1654,0.11,29.28,30.02,4.9,21,7.5,52,48.0,4.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-10-26
2,55,50,47,49.0,0617,1654,0.13,29.35,30.02,5.2,21,6.8,53,48.0,5.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-10-26
1,51,45,45,47.0,0618,1653,0.06,29.19,29.94,4.4,5,6.5,48,48.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-10-27
2,52,48,46,48.0,0618,1653,0.16,29.24,29.94,5.5,5,7.0,50,48.0,2.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-10-27
1,57,50,49,51.0,0619,1651,0.0,29.28,29.99,3.1,14,4.3,54,47.0,7.0,0,1,0,1,0,0,0,0,0,0,0,0,2009-10-28
2,58,50,49,51.0,0619,1651,0.0,29.34,29.99,1.8,13,3.0,54,47.0,7.0,0,1,0,1,0,0,0,0,0,0,0,0,2009-10-28
1,60,47,50,52.0,0620,1650,0.6,29.21,29.98,12.5,14,12.7,54,47.0,7.0,1,1,0,1,0,0,0,0,0,0,0,0,2009-10-29
2,60,48,50,52.0,0620,1650,1.05,29.28,29.99,11.1,14,11.4,54,47.0,7.0,1,1,0,1,0,0,0,0,0,0,0,0,2009-10-29
1,67,46,53,56.0,0622,1649,0.81,28.79,29.55,15.6,20,17.4,57,46.0,11.0,1,1,0,0,0,0,0,0,1,0,0,0,2009-10-30
2,68,47,54,56.0,0622,1649,1.15,28.87,29.56,15.7,21,17.9,58,46.0,12.0,1,1,0,0,0,0,0,0,0,0,0,0,2009-10-30
1,46,35,31,38.0,0623,1647,1e-06,29.18,29.86,11.1,26,11.5,41,46.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-31
2,47,37,31,38.0,0623,1647,0.01,29.25,29.87,13.4,26,13.8,42,46.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-31
1,70,58,53,58.0,0448,1849,0.11,28.89,29.6,9.1,21,9.4,64,53.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,2010-05-01
2,71,61,54,59.0,0448,1849,0.01,28.95,29.59,7.4,22,8.1,66,53.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,2010-05-01
1,69,53,52,56.0,0447,1850,0.93,28.9,29.61,4.4,25,6.1,61,54.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,2010-05-02
2,68,54,52,56.0,0447,1850,0.31,28.97,29.6,2.8,26,6.9,61,54.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,2010-05-02
