Species,Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,YMD,PIPIENS,RESTUANS,SALINARIUS,TERRITANS,Station,Tmax,Tmin,DewPoint,WetBulb,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tavg_int,Normal_Temp,Depart_calc,RA,BR,TS,HZ,SN,FG,FG+,FU,DZ,VC,MI,BC,Days_Since_Spray,Dist_to_Closest_Spray,Week,DaylightMinutes
CULEX PIPIENS/RESTUANS,38,T215,41.686398,-87.531635,8,12,0,2007-08-28 00:00:00,1,1,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS,38,T215,41.686398,-87.531635,8,14,0,2007-08-28 00:00:00,1,0,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX SALINARIUS,38,T215,41.686398,-87.531635,8,3,0,2007-08-28 00:00:00,0,0,1,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX TERRITANS,38,T215,41.686398,-87.531635,8,1,0,2007-08-28 00:00:00,0,0,0,1,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS/RESTUANS,81,T107,41.729669,-87.582699,5,4,1,2007-08-28 00:00:00,1,1,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS,81,T107,41.729669,-87.582699,5,2,0,2007-08-28 00:00:00,1,0,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS/RESTUANS,24,T128,41.704572,-87.565666,8,23,0,2007-08-28 00:00:00,1,1,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS/RESTUANS,24,T128,41.704572,-87.565666,8,50,0,2007-08-28 00:00:00,1,1,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS,24,T128,41.704572,-87.565666,8,50,0,2007-08-28 00:00:00,1,0,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS,24,T128,41.704572,-87.565666,8,41,0,2007-08-28 00:00:00,1,0,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS,24,T128,41.704572,-87.565666,8,49,1,2007-08-28 00:00:00,1,0,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS/RESTUANS,10,T102,41.750498,-87.605294,5,12,0,2007-08-28 00:00:00,1,1,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS,10,T102,41.750498,-87.605294,5,8,0,2007-08-28 00:00:00,1,0,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS/RESTUANS,11,T103,41.702724,-87.536497,5,50,0,2007-08-28 00:00:00,1,1,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS/RESTUANS,11,T103,41.702724,-87.536497,5,49,0,2007-08-28 00:00:00,1,1,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS,11,T103,41.702724,-87.536497,5,50,0,2007-08-28 00:00:00,1,0,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS,11,T103,41.702724,-87.536497,5,43,0,2007-08-28 00:00:00,1,0,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS,11,T103,41.702724,-87.536497,5,35,0,2007-08-28 00:00:00,1,0,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS,11,T103,41.702724,-87.536497,5,50,1,2007-08-28 00:00:00,1,0,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX TERRITANS,11,T103,41.702724,-87.536497,5,2,0,2007-08-28 00:00:00,0,0,0,1,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS/RESTUANS,40,T221,41.659112,-87.538693,8,11,0,2007-08-28 00:00:00,1,1,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS,40,T221,41.659112,-87.538693,8,13,0,2007-08-28 00:00:00,1,0,0,0,2,90,69,65,70.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.0,29.34,29.98,7.8,21,8.3,80,70.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,35,801
CULEX PIPIENS/RESTUANS,41,T002,41.95469,-87.800991,9,10,1,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,41,T002,41.95469,-87.800991,9,13,1,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,62,T007,41.994991,-87.769279,9,4,0,2007-09-04 00:00:00,1,1,0,0,1,89,63,60,66.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.28,30.0,2.8,22,4.3,76,68.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,62,T007,41.994991,-87.769279,9,5,0,2007-09-04 00:00:00,1,0,0,0,1,89,63,60,66.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.28,30.0,2.8,22,4.3,76,68.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,79,T015,41.974089,-87.824812,8,2,0,2007-09-04 00:00:00,1,0,0,0,1,89,63,60,66.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.28,30.0,2.8,22,4.3,76,68.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,15,T045,41.9216,-87.666455,8,4,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,15,T045,41.9216,-87.666455,8,2,0,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,11,T049,41.896282,-87.655232,8,1,0,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,22,T054,41.921965,-87.632085,8,5,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,22,T054,41.921965,-87.632085,8,8,0,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,53,T129,41.891126,-87.61156,5,2,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX RESTUANS,53,T129,41.891126,-87.61156,5,1,0,2007-09-04 00:00:00,0,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,53,T129,41.891126,-87.61156,5,4,0,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX TERRITANS,53,T129,41.891126,-87.61156,5,1,0,2007-09-04 00:00:00,0,0,0,1,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,65,T143,41.999129,-87.795585,8,3,0,2007-09-04 00:00:00,1,1,0,0,1,89,63,60,66.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.28,30.0,2.8,22,4.3,76,68.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,75,T148,42.01743,-87.687769,8,1,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,75,T148,42.01743,-87.687769,8,1,0,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,15,T153,41.907645,-87.760886,8,2,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,91,T009,41.981964,-87.812827,8,13,0,2007-09-04 00:00:00,1,1,0,0,1,89,63,60,66.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.28,30.0,2.8,22,4.3,76,68.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,91,T009,41.981964,-87.812827,8,34,0,2007-09-04 00:00:00,1,0,0,0,1,89,63,60,66.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.28,30.0,2.8,22,4.3,76,68.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,91,T009,41.981964,-87.812827,8,50,0,2007-09-04 00:00:00,1,0,0,0,1,89,63,60,66.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.28,30.0,2.8,22,4.3,76,68.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,91,T009,41.981964,-87.812827,8,43,0,2007-09-04 00:00:00,1,0,0,0,1,89,63,60,66.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.28,30.0,2.8,22,4.3,76,68.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,36,T011,41.944869,-87.832763,8,2,0,2007-09-04 00:00:00,1,1,0,0,1,89,63,60,66.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.28,30.0,2.8,22,4.3,76,68.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,36,T011,41.944869,-87.832763,8,2,0,2007-09-04 00:00:00,1,0,0,0,1,89,63,60,66.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.28,30.0,2.8,22,4.3,76,68.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,72,T016,42.011601,-87.811506,8,1,0,2007-09-04 00:00:00,1,0,0,0,1,89,63,60,66.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.28,30.0,2.8,22,4.3,76,68.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,38,T019,41.94983,-87.698457,9,1,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,49,T025,41.979243,-87.750938,9,1,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,49,T025,41.979243,-87.750938,9,1,0,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,58,T028,41.986921,-87.689778,9,1,1,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,58,T028,41.986921,-87.689778,9,5,1,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,50,T031,41.801498,-87.763416,9,5,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,50,T031,41.801498,-87.763416,9,3,0,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,14,T033,41.906638,-87.701431,9,2,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,14,T033,41.906638,-87.701431,9,18,0,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,42,T146,41.958271,-87.702575,9,3,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,42,T146,41.958271,-87.702575,9,1,0,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,15,T149,41.994469,-87.667736,8,1,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX TERRITANS,18,T150,42.006858,-87.675919,9,1,0,2007-09-04 00:00:00,0,0,0,1,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,37,T218,41.948167,-87.730698,8,1,0,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,45,T220,41.963976,-87.69181,9,1,1,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,46,T003,41.964242,-87.757639,8,2,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX RESTUANS,60,T006,41.990284,-87.797127,8,1,0,2007-09-04 00:00:00,0,1,0,0,1,89,63,60,66.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.28,30.0,2.8,22,4.3,76,68.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,70,T008,42.008314,-87.777921,9,2,0,2007-09-04 00:00:00,1,1,0,0,1,89,63,60,66.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.28,30.0,2.8,22,4.3,76,68.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,70,T008,42.008314,-87.777921,9,3,0,2007-09-04 00:00:00,1,0,0,0,1,89,63,60,66.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.28,30.0,2.8,22,4.3,76,68.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,61,T012,41.991429,-87.747113,8,1,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,61,T012,41.991429,-87.747113,8,3,0,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX SALINARIUS,27,T034,41.843811,-87.686763,9,1,0,2007-09-04 00:00:00,0,0,1,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,68,T037,41.921177,-87.79518,8,3,1,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,68,T037,41.921177,-87.79518,8,1,0,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,11,T047,41.868142,-87.696269,9,3,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,25,T051,41.846283,-87.656913,9,1,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,18,T219,41.966987,-87.674677,8,1,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,18,T219,41.966987,-87.674677,8,1,0,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,61,T013,41.923738,-87.785288,9,12,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,61,T013,41.923738,-87.785288,9,2,0,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX RESTUANS,12,T018,42.010412,-87.66214,8,5,0,2007-09-04 00:00:00,0,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,12,T018,42.010412,-87.66214,8,1,0,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,10,T030,41.89923,-87.716788,9,20,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,10,T030,41.89923,-87.716788,9,45,0,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,10,T030,41.89923,-87.716788,9,30,0,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,33,T144,41.94016,-87.794896,9,4,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS,33,T144,41.94016,-87.794896,9,1,0,2007-09-04 00:00:00,1,0,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
CULEX PIPIENS/RESTUANS,60,T005,41.942114,-87.776385,8,2,0,2007-09-04 00:00:00,1,1,0,0,2,90,67,59,67.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.34,29.99,2.2,24,5.0,79,68.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5,36,782
