TrapCoded,RESTUANS,PIPIENS,DaylightMinutes,DewPoint,Tmax,Week,Dist_to_Closest_Spray,Days_Since_Spray,NumMosquitos,WnvPresent
86,1,1,725,62,91,39,1.5,720,4,0
86,0,1,725,62,91,39,1.5,720,6,0
80,1,1,725,62,91,39,1.5,720,7,0
80,0,1,725,62,91,39,1.5,720,10,0
57,0,1,725,62,91,39,1.5,720,4,0
76,1,1,725,62,91,39,1.5,720,5,0
76,0,1,725,62,91,39,1.5,720,1,0
77,1,1,725,62,91,39,1.5,720,1,0
77,0,1,725,62,91,39,1.5,720,6,0
78,1,1,725,62,91,39,1.5,720,12,0
78,0,1,725,62,91,39,1.5,720,6,0
79,1,1,725,62,91,39,1.5,720,19,0
79,1,0,725,62,91,39,1.5,720,1,0
79,0,1,725,62,91,39,1.5,720,15,0
19,1,1,725,62,91,39,1.5,720,2,0
19,0,1,725,62,91,39,1.5,720,1,0
19,0,0,725,62,91,39,1.5,720,1,0
102,1,1,725,62,91,39,1.5,720,1,0
103,0,1,725,62,91,39,1.5,720,1,0
82,1,1,722,66,83,39,1.5,720,47,0
82,1,1,722,66,83,39,1.5,720,50,0
82,1,1,722,66,83,39,1.5,720,45,0
82,1,1,722,66,83,39,1.5,720,16,0
86,1,1,722,66,83,39,1.5,720,7,0
86,1,0,722,66,83,39,1.5,720,1,0
86,0,1,722,66,83,39,1.5,720,9,0
109,1,1,722,66,83,39,1.5,720,2,0
109,1,1,722,66,83,39,1.5,720,25,0
109,0,1,722,66,83,39,1.5,720,45,0
109,0,1,722,66,83,39,1.5,720,8,0
109,0,0,722,66,83,39,1.5,720,1,0
110,1,1,722,66,83,39,1.5,720,1,0
110,0,1,722,66,83,39,1.5,720,1,0
111,1,1,722,66,83,39,1.5,720,9,0
111,0,1,722,66,83,39,1.5,720,24,0
111,0,0,722,66,83,39,1.5,720,1,0
112,1,1,722,66,83,39,1.5,720,3,0
112,0,1,722,66,83,39,1.5,720,3,0
113,1,1,722,66,83,39,1.5,720,14,0
113,0,1,722,66,83,39,1.5,720,10,0
117,1,1,722,66,83,39,1.5,720,10,0
117,0,1,722,66,83,39,1.5,720,1,0
1,1,1,697,56,83,40,1.5,720,29,0
1,0,1,697,56,83,40,1.5,720,47,0
1,0,1,697,56,83,40,1.5,720,6,0
6,1,1,697,56,82,40,1.5,720,2,0
6,0,1,697,56,82,40,1.5,720,1,0
13,1,1,697,56,82,40,1.5,720,1,0
13,0,1,697,56,82,40,1.5,720,9,0
32,1,1,697,56,83,40,1.5,720,7,0
33,1,1,697,56,83,40,1.5,720,8,0
33,0,1,697,56,83,40,1.5,720,26,0
35,1,1,697,56,83,40,1.5,720,15,0
35,0,1,697,56,83,40,1.5,720,6,0
36,1,1,697,56,83,40,1.5,720,1,0
36,0,1,697,56,83,40,1.5,720,1,0
37,1,1,697,56,83,40,1.5,720,1,0
39,1,1,697,56,83,40,1.5,720,2,0
39,0,0,697,56,83,40,1.5,720,1,0
65,1,1,697,56,83,40,1.5,720,23,0
65,1,1,697,56,83,40,1.5,720,2,0
65,0,1,697,56,83,40,1.5,720,13,0
65,0,1,697,56,83,40,1.5,720,1,0
69,1,1,697,56,83,40,1.5,720,8,0
69,0,1,697,56,83,40,1.5,720,1,0
71,1,1,697,56,83,40,1.5,720,3,0
74,1,1,697,56,83,40,1.5,720,8,0
74,0,1,697,56,83,40,1.5,720,5,0
84,1,1,697,56,83,40,1.5,720,6,0
84,1,0,697,56,83,40,1.5,720,1,0
84,0,1,697,56,83,40,1.5,720,9,0
84,0,0,697,56,83,40,1.5,720,5,0
89,1,1,697,56,82,40,1.5,720,1,0
89,0,1,697,56,82,40,1.5,720,2,0
99,1,1,697,56,83,40,1.5,720,21,0
99,1,0,697,56,83,40,1.5,720,1,0
9,1,1,697,56,82,40,1.5,720,5,0
9,0,1,697,56,82,40,1.5,720,2,0
14,1,1,697,56,82,40,1.5,720,23,0
14,0,1,697,56,82,40,1.5,720,26,0
14,0,0,697,56,82,40,1.5,720,1,0
17,1,1,697,56,83,40,1.5,720,3,0
17,0,1,697,56,83,40,1.5,720,2,0
18,1,1,697,56,83,40,1.5,720,1,0
18,0,1,697,56,83,40,1.5,720,5,0
20,1,1,697,56,83,40,1.5,720,5,0
20,0,1,697,56,83,40,1.5,720,6,0
22,1,1,697,56,83,40,1.5,720,3,0
22,0,1,697,56,83,40,1.5,720,16,0
22,0,0,697,56,83,40,1.5,720,1,0
23,1,1,697,56,83,40,1.5,720,10,0
23,0,1,697,56,83,40,1.5,720,12,0
67,0,1,697,56,83,40,1.5,720,1,0
68,1,1,697,56,83,40,1.5,720,30,0
68,0,1,697,56,83,40,1.5,720,10,0
70,1,1,697,56,83,40,1.5,720,1,0
70,0,1,697,56,83,40,1.5,720,2,0
85,1,1,697,56,83,40,1.5,720,17,0
85,0,1,697,56,83,40,1.5,720,13,0
87,1,1,697,56,83,40,1.5,720,3,0
87,0,1,697,56,83,40,1.5,720,2,0
91,0,1,697,56,83,40,1.5,720,3,0
92,1,1,697,56,83,40,1.5,720,9,0
92,0,1,697,56,83,40,1.5,720,3,0
93,1,1,697,56,83,40,1.5,720,4,0
93,0,1,697,56,83,40,1.5,720,1,0
95,1,1,697,56,83,40,1.5,720,1,0
96,1,1,697,56,83,40,1.5,720,1,0
97,1,1,697,56,83,40,1.5,720,13,0
97,0,1,697,56,83,40,1.5,720,17,0
98,1,1,697,56,83,40,1.5,720,1,0
100,1,1,697,56,83,40,1.5,720,9,0
100,0,1,697,56,83,40,1.5,720,6,0
104,1,1,697,56,83,40,1.5,720,3,0
104,0,1,697,56,83,40,1.5,720,7,0
108,1,1,697,56,83,40,1.5,720,4,0
108,0,1,697,56,83,40,1.5,720,4,0
114,0,1,697,56,83,40,1.5,720,2,0
116,1,1,697,56,83,40,1.5,720,3,0
0,0,1,697,56,83,40,1.5,720,1,0
0,0,0,697,56,83,40,1.5,720,1,0
2,1,1,697,56,83,40,1.5,720,10,0
2,0,1,697,56,83,40,1.5,720,9,0
5,1,1,697,56,82,40,1.5,720,10,0
5,0,1,697,56,82,40,1.5,720,1,0
7,1,1,697,56,82,40,1.5,720,12,0
7,0,1,697,56,82,40,1.5,720,15,0
10,1,1,697,56,83,40,1.5,720,11,0
10,0,1,697,56,83,40,1.5,720,3,0
24,1,1,697,56,83,40,1.5,720,3,0
24,0,1,697,56,83,40,1.5,720,4,0
27,1,1,697,56,83,40,1.5,720,11,0
27,0,1,697,56,83,40,1.5,720,9,0
30,0,1,697,56,83,40,1.5,720,7,0
34,1,1,697,56,83,40,1.5,720,2,0
34,0,1,697,56,83,40,1.5,720,2,0
38,1,1,697,56,83,40,1.5,720,3,0
38,0,1,697,56,83,40,1.5,720,1,0
64,1,1,697,56,83,40,1.5,720,8,0
64,0,1,697,56,83,40,1.5,720,1,0
66,1,1,697,56,83,40,1.5,720,3,0
66,0,1,697,56,83,40,1.5,720,5,0
107,1,1,697,56,83,40,1.5,720,7,0
107,0,1,697,56,83,40,1.5,720,3,0
115,1,1,697,56,83,40,1.5,720,5,0
115,1,0,697,56,83,40,1.5,720,1,0
115,0,1,697,56,83,40,1.5,720,3,0
11,1,1,697,56,83,40,1.5,720,18,0
11,1,1,697,56,83,40,1.5,720,35,0
11,0,1,697,56,83,40,1.5,720,37,0
12,1,1,697,56,83,40,1.5,720,9,0
12,0,1,697,56,83,40,1.5,720,19,0
21,1,1,697,56,83,40,1.5,720,3,0
21,0,1,697,56,83,40,1.5,720,3,0
63,1,1,697,56,83,40,1.5,720,9,0
63,0,1,697,56,83,40,1.5,720,3,0
90,1,1,697,56,83,40,1.5,720,15,0
90,0,1,697,56,83,40,1.5,720,10,0
106,1,1,697,56,83,40,1.5,720,14,0
106,0,1,697,56,83,40,1.5,720,3,0
4,1,1,697,56,83,40,1.5,720,2,0
15,1,1,697,56,83,40,1.5,720,1,0
31,0,1,697,56,83,40,1.5,720,1,0
73,0,1,697,56,83,40,1.5,720,1,0
3,0,1,697,56,83,40,1.5,720,8,0
25,1,1,697,56,83,40,1.5,720,3,0
25,0,1,697,56,83,40,1.5,720,14,0
26,1,1,697,56,83,40,1.5,720,2,0
26,0,1,697,56,83,40,1.5,720,3,0
28,1,1,697,56,83,40,1.5,720,33,0
28,0,1,697,56,83,40,1.5,720,7,0
41,0,1,697,56,83,40,1.5,720,3,0
42,1,1,697,56,83,40,1.5,720,8,0
42,0,1,697,56,83,40,1.5,720,2,0
43,1,1,697,56,83,40,1.5,720,5,0
43,0,1,697,56,83,40,1.5,720,12,1
43,0,0,697,56,83,40,1.5,720,1,0
43,0,0,697,56,83,40,1.5,720,1,0
45,1,1,697,56,83,40,1.5,720,13,0
45,0,1,697,56,83,40,1.5,720,29,0
45,0,0,697,56,83,40,1.5,720,3,0
46,1,1,697,56,83,40,1.5,720,31,0
46,1,0,697,56,83,40,1.5,720,1,0
46,0,1,697,56,83,40,1.5,720,30,0
46,0,0,697,56,83,40,1.5,720,1,0
47,1,1,697,56,83,40,1.5,720,11,0
47,0,1,697,56,83,40,1.5,720,3,0
48,1,1,697,56,83,40,1.5,720,7,0
48,0,1,697,56,83,40,1.5,720,8,0
49,1,1,697,56,83,40,1.5,720,4,0
49,0,1,697,56,83,40,1.5,720,2,0
50,1,1,697,56,83,40,1.5,720,4,0
50,0,1,697,56,83,40,1.5,720,3,0
52,1,1,697,56,83,40,1.5,720,7,0
52,0,1,697,56,83,40,1.5,720,3,0
53,1,1,697,56,83,40,1.5,720,2,0
53,0,1,697,56,83,40,1.5,720,2,0
54,1,1,697,56,83,40,1.5,720,1,0
54,1,0,697,56,83,40,1.5,720,1,0
54,0,1,697,56,83,40,1.5,720,4,0
56,0,1,697,56,83,40,1.5,720,1,0
58,1,1,697,56,83,40,1.5,720,4,0
58,1,0,697,56,83,40,1.5,720,1,0
58,0,1,697,56,83,40,1.5,720,4,0
59,1,1,697,56,83,40,1.5,720,15,0
60,1,1,697,56,83,40,1.5,720,1,0
60,0,1,697,56,83,40,1.5,720,7,0
61,1,1,697,56,83,40,1.5,720,5,0
61,0,1,697,56,83,40,1.5,720,6,0
81,1,1,697,56,83,40,1.5,720,6,0
81,0,1,697,56,83,40,1.5,720,17,0
81,0,0,697,56,83,40,1.5,720,4,0
101,1,1,697,56,83,40,1.5,720,23,0
101,0,1,697,56,83,40,1.5,720,27,0
44,1,1,697,56,83,40,1.5,720,10,0
44,0,1,697,56,83,40,1.5,720,2,0
75,1,0,697,56,83,40,1.5,720,1,0
75,0,1,697,56,83,40,1.5,720,2,0
77,1,1,697,56,83,40,1.5,720,2,0
77,0,1,697,56,83,40,1.5,720,12,0
78,1,1,697,56,83,40,1.5,720,2,0
78,0,1,697,56,83,40,1.5,720,10,0
79,1,1,697,56,83,40,1.5,720,15,0
79,0,1,697,56,83,40,1.5,720,11,0
102,1,1,697,56,83,40,1.5,720,5,0
102,0,1,697,56,83,40,1.5,720,8,1
103,0,1,697,56,83,40,1.5,720,2,0
82,1,1,683,44,77,41,1.5,720,45,0
82,1,1,683,44,77,41,1.5,720,10,0
82,0,1,683,44,77,41,1.5,720,49,0
82,0,1,683,44,77,41,1.5,720,5,0
82,0,1,683,44,77,41,1.5,720,50,0
86,1,1,683,44,77,41,1.5,720,3,0
86,1,1,683,44,77,41,1.5,720,6,0
86,0,1,683,44,77,41,1.5,720,23,0
109,1,1,683,44,77,41,1.5,720,1,0
109,1,1,683,44,77,41,1.5,720,6,0
109,0,1,683,44,77,41,1.5,720,2,0
109,0,1,683,44,77,41,1.5,720,16,0
110,0,1,683,44,77,41,1.5,720,4,0
111,1,1,683,44,77,41,1.5,720,18,0
111,0,1,683,44,77,41,1.5,720,19,0
111,0,0,683,44,77,41,1.5,720,3,0
112,1,1,683,44,77,41,1.5,720,34,0
112,0,1,683,44,77,41,1.5,720,22,0
113,1,1,683,44,77,41,1.5,720,6,0
80,1,1,683,44,77,41,1.5,720,1,0
80,0,1,683,44,77,41,1.5,720,3,0
83,1,1,683,44,77,41,1.5,720,1,0
83,0,1,683,44,77,41,1.5,720,3,0
19,1,1,683,44,77,41,1.5,720,1,0
117,1,1,683,44,77,41,1.5,720,1,0
117,0,1,683,44,77,41,1.5,720,1,0
1,1,1,895,51,64,22,1.5,720,2,0
32,1,1,895,51,64,22,1.5,720,1,0
39,1,1,895,51,64,22,1.5,720,1,0
39,1,0,895,51,64,22,1.5,720,1,0
71,1,1,895,51,64,22,1.5,720,2,0
71,1,0,895,51,64,22,1.5,720,3,0
94,1,1,895,51,64,22,1.5,720,2,0
94,1,0,895,51,64,22,1.5,720,2,0
105,1,1,895,51,64,22,1.5,720,2,0
9,1,1,895,51,62,22,1.5,720,5,0
20,1,1,895,51,64,22,1.5,720,1,0
22,1,1,895,51,64,22,1.5,720,21,0
22,1,0,895,51,64,22,1.5,720,7,0
67,1,1,895,51,64,22,1.5,720,2,0
68,1,1,895,51,64,22,1.5,720,5,0
68,1,0,895,51,64,22,1.5,720,1,0
85,1,1,895,51,64,22,1.5,720,13,0
85,1,0,895,51,64,22,1.5,720,5,0
85,1,0,895,51,64,22,1.5,720,3,0
85,0,1,895,51,64,22,1.5,720,1,0
97,1,0,895,51,64,22,1.5,720,1,0
98,1,1,895,51,64,22,1.5,720,2,0
116,1,1,895,51,64,22,1.5,720,1,0
116,1,0,895,51,64,22,1.5,720,1,0
2,1,1,895,51,64,22,1.5,720,1,0
7,1,1,895,51,62,22,1.5,720,3,0
10,1,1,895,51,64,22,1.5,720,3,0
10,1,0,895,51,64,22,1.5,720,9,0
30,1,1,895,51,64,22,1.5,720,1,0
21,1,1,895,51,64,22,1.5,720,5,0
106,1,1,895,51,64,22,1.5,720,1,0
15,1,0,895,51,64,22,1.5,720,1,0
28,1,0,895,51,64,22,1.5,720,1,0
43,1,1,895,51,64,22,1.5,720,1,0
52,1,1,895,51,64,22,1.5,720,8,0
52,1,0,895,51,64,22,1.5,720,1,0
53,1,1,895,51,64,22,1.5,720,3,0
58,1,1,895,51,64,22,1.5,720,1,0
61,1,0,895,51,64,22,1.5,720,2,0
62,1,1,895,51,64,22,1.5,720,3,0
81,1,0,895,51,64,22,1.5,720,2,0
101,1,0,895,51,64,22,1.5,720,1,0
44,1,1,895,51,64,22,1.5,720,1,0
82,1,1,895,51,64,22,1.5,720,2,0
82,1,0,895,51,64,22,1.5,720,1,0
82,0,1,895,51,64,22,1.5,720,1,0
86,1,1,895,51,64,22,1.5,720,1,0
86,1,0,895,51,64,22,1.5,720,1,0
109,1,1,895,51,64,22,1.5,720,1,0
111,1,1,895,51,64,22,1.5,720,3,0
112,1,1,895,51,64,22,1.5,720,1,0
112,1,0,895,51,64,22,1.5,720,4,0
78,1,0,895,51,64,22,1.5,720,1,0
117,1,1,895,51,64,22,1.5,720,2,0
117,0,1,895,51,64,22,1.5,720,1,0
8,1,0,895,51,62,22,1.5,720,1,0
134,1,0,895,51,62,22,1.5,720,30,0
134,1,0,895,51,62,22,1.5,720,4,0
1,1,1,901,47,61,23,1.5,720,29,0
33,1,1,901,47,61,23,1.5,720,1,0
33,1,0,901,47,61,23,1.5,720,1,0
35,1,1,901,47,61,23,1.5,720,3,0
36,1,0,901,47,61,23,1.5,720,1,0
39,1,1,901,47,61,23,1.5,720,4,0
39,1,0,901,47,61,23,1.5,720,3,0
39,0,1,901,47,61,23,1.5,720,1,0
71,1,1,901,47,61,23,1.5,720,6,0
71,1,0,901,47,61,23,1.5,720,1,0
99,1,1,901,47,61,23,1.5,720,1,0
105,1,1,901,47,61,23,1.5,720,22,0
105,1,0,901,47,61,23,1.5,720,6,0
9,1,1,901,46,60,23,1.5,720,7,0
14,1,0,901,46,60,23,1.5,720,8,0
20,1,1,901,47,61,23,1.5,720,6,0
20,1,0,901,47,61,23,1.5,720,4,0
22,1,1,901,47,61,23,1.5,720,23,0
22,1,0,901,47,61,23,1.5,720,13,0
22,0,1,901,47,61,23,1.5,720,3,0
23,1,1,901,47,61,23,1.5,720,1,0
67,1,1,901,47,61,23,1.5,720,2,0
67,1,0,901,47,61,23,1.5,720,3,0
67,0,1,901,47,61,23,1.5,720,1,0
68,1,1,901,47,61,23,1.5,720,11,0
68,1,0,901,47,61,23,1.5,720,8,0
68,0,1,901,47,61,23,1.5,720,4,0
85,1,1,901,47,61,23,1.5,720,25,0
85,1,1,901,47,61,23,1.5,720,36,0
85,1,0,901,47,61,23,1.5,720,16,0
85,0,1,901,47,61,23,1.5,720,4,0
93,1,1,901,47,61,23,1.5,720,10,0
93,1,0,901,47,61,23,1.5,720,10,0
97,1,1,901,47,61,23,1.5,720,14,0
97,1,0,901,47,61,23,1.5,720,12,0
97,0,1,901,47,61,23,1.5,720,1,0
98,1,0,901,47,61,23,1.5,720,3,0
104,1,1,901,47,61,23,1.5,720,2,0
104,1,0,901,47,61,23,1.5,720,3,0
116,1,1,901,47,61,23,1.5,720,13,0
116,1,0,901,47,61,23,1.5,720,50,0
116,1,0,901,47,61,23,1.5,720,13,0
2,1,0,901,47,61,23,1.5,720,4,0
7,1,1,901,46,60,23,1.5,720,12,0
7,1,0,901,46,60,23,1.5,720,11,0
10,1,1,901,47,61,23,1.5,720,9,0
16,1,1,901,47,61,23,1.5,720,3,0
16,1,0,901,47,61,23,1.5,720,4,0
21,1,1,901,47,61,23,1.5,720,2,0
21,0,1,901,47,61,23,1.5,720,1,0
106,1,1,901,47,61,23,1.5,720,6,0
106,1,0,901,47,61,23,1.5,720,1,0
106,0,1,901,47,61,23,1.5,720,3,0
15,1,1,901,47,61,23,1.5,720,5,0
15,1,0,901,47,61,23,1.5,720,10,0
73,1,1,901,47,61,23,1.5,720,4,0
73,1,0,901,47,61,23,1.5,720,2,0
28,1,1,901,47,61,23,1.5,720,6,0
28,1,0,901,47,61,23,1.5,720,5,0
28,0,1,901,47,61,23,1.5,720,2,0
42,1,1,901,47,61,23,1.5,720,2,0
43,1,1,901,47,61,23,1.5,720,3,0
43,1,0,901,47,61,23,1.5,720,5,0
46,1,1,901,47,61,23,1.5,720,11,0
46,1,0,901,47,61,23,1.5,720,3,0
48,1,0,901,47,61,23,1.5,720,5,0
52,1,1,901,47,61,23,1.5,720,4,0
52,1,0,901,47,61,23,1.5,720,5,0
52,0,1,901,47,61,23,1.5,720,1,0
53,1,1,901,47,61,23,1.5,720,11,0
53,1,0,901,47,61,23,1.5,720,5,0
53,0,1,901,47,61,23,1.5,720,4,0
61,1,1,901,47,61,23,1.5,720,1,0
61,1,0,901,47,61,23,1.5,720,5,0
62,1,0,901,47,61,23,1.5,720,1,0
81,1,1,901,47,61,23,1.5,720,1,0
81,1,0,901,47,61,23,1.5,720,2,0
101,1,0,901,47,61,23,1.5,720,1,0
44,1,1,901,47,61,23,1.5,720,13,0
44,1,0,901,47,61,23,1.5,720,8,0
44,0,1,901,47,61,23,1.5,720,1,0
82,1,1,901,47,61,23,1.5,720,3,0
82,1,0,901,47,61,23,1.5,720,16,0
82,0,1,901,47,61,23,1.5,720,2,0
111,1,1,901,47,61,23,1.5,720,3,0
111,1,0,901,47,61,23,1.5,720,5,0
112,1,1,901,47,61,23,1.5,720,2,0
83,1,0,901,47,61,23,1.5,720,1,0
78,1,0,901,47,61,23,1.5,720,3,0
117,1,0,901,47,61,23,1.5,720,1,0
8,1,1,901,46,60,23,1.5,720,9,0
8,0,0,901,46,60,23,1.5,720,1,0
134,1,1,903,39,61,23,1.5,720,22,0
134,1,1,903,39,61,23,1.5,720,50,0
134,1,1,903,39,61,23,1.5,720,21,0
134,1,1,903,39,61,23,1.5,720,27,0
134,1,1,903,39,61,23,1.5,720,35,0
134,1,1,903,39,61,23,1.5,720,49,0
134,1,0,903,39,61,23,1.5,720,14,0
134,1,0,903,39,61,23,1.5,720,19,0
134,1,0,903,39,61,23,1.5,720,9,0
134,1,0,903,39,61,23,1.5,720,11,0
134,1,0,903,39,61,23,1.5,720,27,0
135,1,1,903,39,61,23,1.5,720,11,0
135,1,0,903,39,61,23,1.5,720,3,0
1,1,1,906,43,80,23,1.5,720,1,0
1,1,0,906,43,80,23,1.5,720,4,0
33,1,0,906,43,80,23,1.5,720,1,0
35,1,1,906,43,80,23,1.5,720,12,0
35,1,0,906,43,80,23,1.5,720,9,0
36,1,1,906,43,80,23,1.5,720,1,0
71,1,1,906,43,80,23,1.5,720,1,0
71,1,0,906,43,80,23,1.5,720,6,0
71,0,1,906,43,80,23,1.5,720,2,0
99,1,1,906,43,80,23,1.5,720,1,0
99,1,0,906,43,80,23,1.5,720,2,0
105,1,1,906,43,80,23,1.5,720,4,0
105,1,0,906,43,80,23,1.5,720,5,0
105,0,1,906,43,80,23,1.5,720,1,0
9,1,1,906,44,79,23,1.5,720,7,0
9,1,0,906,44,79,23,1.5,720,1,0
20,1,1,906,43,80,23,1.5,720,2,0
20,1,0,906,43,80,23,1.5,720,1,0
22,1,1,906,43,80,23,1.5,720,3,0
22,1,0,906,43,80,23,1.5,720,10,0
22,0,1,906,43,80,23,1.5,720,1,0
23,1,1,906,43,80,23,1.5,720,2,0
23,1,0,906,43,80,23,1.5,720,1,0
67,1,0,906,43,80,23,1.5,720,1,0
68,1,1,906,43,80,23,1.5,720,1,0
85,1,1,906,43,80,23,1.5,720,24,0
85,1,0,906,43,80,23,1.5,720,31,0
85,0,1,906,43,80,23,1.5,720,3,0
93,1,1,906,43,80,23,1.5,720,3,0
93,1,0,906,43,80,23,1.5,720,4,0
97,1,1,906,43,80,23,1.5,720,7,0
97,1,0,906,43,80,23,1.5,720,2,0
98,1,0,906,43,80,23,1.5,720,1,0
104,1,1,906,43,80,23,1.5,720,5,0
104,1,0,906,43,80,23,1.5,720,1,0
114,1,1,906,43,80,23,1.5,720,2,0
114,1,0,906,43,80,23,1.5,720,1,0
116,1,1,906,43,80,23,1.5,720,2,0
2,1,0,906,43,80,23,1.5,720,1,0
10,1,1,906,43,80,23,1.5,720,1,0
10,1,0,906,43,80,23,1.5,720,1,0
34,1,1,906,43,80,23,1.5,720,3,0
34,1,0,906,43,80,23,1.5,720,1,0
16,1,0,906,43,80,23,1.5,720,2,0
21,1,1,906,43,80,23,1.5,720,3,0
21,1,0,906,43,80,23,1.5,720,1,0
90,1,0,906,43,80,23,1.5,720,1,0
73,0,1,906,43,80,23,1.5,720,1,0
28,1,1,906,43,80,23,1.5,720,1,0
43,1,1,906,43,80,23,1.5,720,1,0
46,1,1,906,43,80,23,1.5,720,15,0
46,1,0,906,43,80,23,1.5,720,2,0
48,1,0,906,43,80,23,1.5,720,3,0
52,1,1,906,43,80,23,1.5,720,2,0
52,1,0,906,43,80,23,1.5,720,2,0
52,0,1,906,43,80,23,1.5,720,7,0
53,1,0,906,43,80,23,1.5,720,4,0
61,1,1,906,43,80,23,1.5,720,5,0
61,1,0,906,43,80,23,1.5,720,1,0
81,1,1,906,43,80,23,1.5,720,1,0
81,0,1,906,43,80,23,1.5,720,1,0
101,1,1,906,43,80,23,1.5,720,2,0
101,1,0,906,43,80,23,1.5,720,1,0
44,1,0,906,43,80,23,1.5,720,1,0
44,0,1,906,43,80,23,1.5,720,1,0
82,1,1,906,43,80,23,1.5,720,2,0
111,1,1,906,43,80,23,1.5,720,3,0
111,1,0,906,43,80,23,1.5,720,1,0
111,0,0,906,43,80,23,1.5,720,1,0
112,1,1,906,43,80,23,1.5,720,3,0
78,1,1,906,43,80,23,1.5,720,1,0
78,1,0,906,43,80,23,1.5,720,1,0
134,1,1,906,44,79,23,1.5,720,1,0
134,1,1,906,44,79,23,1.5,720,4,0
134,1,1,906,44,79,23,1.5,720,5,0
134,1,0,906,44,79,23,1.5,720,2,0
135,1,1,906,44,79,23,1.5,720,2,0
1,1,1,911,49,72,24,1.5,720,5,0
1,1,0,911,49,72,24,1.5,720,2,0
1,0,1,911,49,72,24,1.5,720,1,0
33,1,1,911,49,72,24,1.5,720,8,0
33,1,0,911,49,72,24,1.5,720,2,0
35,1,1,911,49,72,24,1.5,720,34,0
35,1,0,911,49,72,24,1.5,720,39,0
35,0,1,911,49,72,24,1.5,720,20,0
36,1,1,911,49,72,24,1.5,720,5,0
36,1,0,911,49,72,24,1.5,720,9,0
36,0,1,911,49,72,24,1.5,720,3,0
39,1,1,911,49,72,24,1.5,720,32,0
39,1,0,911,49,72,24,1.5,720,7,0
71,1,1,911,49,72,24,1.5,720,19,0
71,1,0,911,49,72,24,1.5,720,20,0
94,1,1,911,49,72,24,1.5,720,7,0
94,1,0,911,49,72,24,1.5,720,3,0
99,1,1,911,49,72,24,1.5,720,11,0
105,1,1,911,49,72,24,1.5,720,2,0
105,1,0,911,49,72,24,1.5,720,7,0
105,1,0,911,49,72,24,1.5,720,50,0
105,0,0,911,49,72,24,1.5,720,1,0
9,1,1,911,49,74,24,1.5,720,47,0
9,1,0,911,49,74,24,1.5,720,44,0
14,1,1,911,49,74,24,1.5,720,5,0
14,1,0,911,49,74,24,1.5,720,50,0
14,1,0,911,49,74,24,1.5,720,13,0
20,1,1,911,49,72,24,1.5,720,28,0
20,1,0,911,49,72,24,1.5,720,9,0
20,0,1,911,49,72,24,1.5,720,3,0
22,1,1,911,49,72,24,1.5,720,50,0
22,1,0,911,49,72,24,1.5,720,1,0
22,1,0,911,49,72,24,1.5,720,50,0
23,1,0,911,49,72,24,1.5,720,5,0
67,1,0,911,49,72,24,1.5,720,19,0
68,1,1,911,49,72,24,1.5,720,26,0
85,1,1,911,49,72,24,1.5,720,45,0
85,1,0,911,49,72,24,1.5,720,50,0
85,1,0,911,49,72,24,1.5,720,29,0
93,1,1,911,49,72,24,1.5,720,21,0
93,1,0,911,49,72,24,1.5,720,9,0
93,0,1,911,49,72,24,1.5,720,6,0
97,1,1,911,49,72,24,1.5,720,20,0
97,0,1,911,49,72,24,1.5,720,1,0
98,1,1,911,49,72,24,1.5,720,1,0
98,1,0,911,49,72,24,1.5,720,17,0
104,1,1,911,49,72,24,1.5,720,2,0
104,1,0,911,49,72,24,1.5,720,2,0
2,1,1,911,49,72,24,1.5,720,25,0
2,1,0,911,49,72,24,1.5,720,16,0
7,1,1,911,49,74,24,1.5,720,50,0
7,1,1,911,49,74,24,1.5,720,3,0
7,1,0,911,49,74,24,1.5,720,50,0
7,1,0,911,49,74,24,1.5,720,8,0
7,0,1,911,49,74,24,1.5,720,12,0
10,1,1,911,49,72,24,1.5,720,21,0
10,1,0,911,49,72,24,1.5,720,12,0
10,0,1,911,49,72,24,1.5,720,4,0
34,1,1,911,49,72,24,1.5,720,1,0
16,1,1,911,49,72,24,1.5,720,1,0
16,0,1,911,49,72,24,1.5,720,1,0
21,1,1,911,49,72,24,1.5,720,1,0
21,1,0,911,49,72,24,1.5,720,7,0
21,0,1,911,49,72,24,1.5,720,1,0
90,1,1,911,49,72,24,1.5,720,1,0
90,1,0,911,49,72,24,1.5,720,12,0
106,1,1,911,49,72,24,1.5,720,13,0
106,1,0,911,49,72,24,1.5,720,10,0
15,1,1,911,49,72,24,1.5,720,1,0
73,1,1,911,49,72,24,1.5,720,1,0
73,1,0,911,49,72,24,1.5,720,4,0
42,1,1,911,49,72,24,1.5,720,1,0
42,1,0,911,49,72,24,1.5,720,2,0
43,1,1,911,49,72,24,1.5,720,1,0
43,1,0,911,49,72,24,1.5,720,3,0
46,1,1,911,49,72,24,1.5,720,2,0
46,1,0,911,49,72,24,1.5,720,2,0
48,1,1,911,49,72,24,1.5,720,1,0
48,1,0,911,49,72,24,1.5,720,7,0
52,1,1,911,49,72,24,1.5,720,3,0
52,1,0,911,49,72,24,1.5,720,16,0
53,1,1,911,49,72,24,1.5,720,12,0
53,1,0,911,49,72,24,1.5,720,2,0
53,0,1,911,49,72,24,1.5,720,2,0
59,1,1,911,49,72,24,1.5,720,2,0
60,1,1,911,49,72,24,1.5,720,1,0
