Species,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,YMD,PIPIENS,RESTUANS,SALINARIUS,TERRITANS,Station,Tmax,Tmin,DewPoint,WetBulb,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tavg_int,Normal_Temp,Depart_calc,RA,BR,TS,HZ,SN,FG,FG+,FU,DZ,VC,MI,BC,Days_Since_Spray,Dist_to_Closest_Spray
CULEX PIPIENS,41.857402,-87.694991,8,1,0,2007-07-27,1,0,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.868142,-87.696269,9,1,0,2007-07-27,0,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.846283,-87.656913,9,1,0,2007-07-27,1,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.966987,-87.674677,8,1,0,2007-07-27,1,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.966987,-87.674677,8,1,0,2007-07-27,0,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.923738,-87.785288,9,2,0,2007-07-27,1,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,42.010412,-87.66214,8,2,0,2007-07-27,1,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.89923,-87.716788,9,10,0,2007-07-27,1,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.89923,-87.716788,9,14,0,2007-07-27,0,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.94016,-87.794896,9,1,0,2007-07-27,1,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.962728,-87.748367,9,2,0,2007-07-27,0,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.836644,-87.677737,8,3,0,2007-07-27,1,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.836644,-87.677737,8,1,0,2007-07-27,0,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.911824,-87.726737,9,2,0,2007-07-27,1,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.801179,-87.679447,8,3,0,2007-07-27,1,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.801179,-87.679447,8,1,0,2007-07-27,0,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.77166,-87.703047,8,1,0,2007-07-27,1,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.759346,-87.745602,9,5,0,2007-07-27,1,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.759346,-87.745602,9,1,0,2007-07-27,0,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.797616,-87.797894,8,4,0,2007-07-27,1,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.797616,-87.797894,8,3,0,2007-07-27,0,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.781416,-87.776532,8,1,0,2007-07-27,0,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.773215,-87.60088,8,7,0,2007-07-27,1,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.798697,-87.736812,8,4,0,2007-07-27,1,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.776156,-87.778927,9,2,0,2007-07-27,1,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.82561,-87.726549,9,2,0,2007-07-27,1,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.74785,-87.702716,9,2,0,2007-07-27,1,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.74785,-87.702716,9,1,0,2007-07-27,0,1,0,0,2,83,70,67,70.0,440,1917,0.04,29.16,29.8,1.2,36,8.1,77,74.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.95469,-87.800991,9,33,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.95469,-87.800991,9,50,1,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.95469,-87.800991,9,21,1,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.95469,-87.800991,9,8,0,2007-08-01,0,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.95469,-87.800991,9,28,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.95469,-87.800991,9,39,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.994991,-87.769279,9,1,0,2007-08-01,1,0,0,0,1,92,69,62,69.0,445,1911,0.0,29.29,30.0,3.5,9,4.1,81,73.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.974089,-87.824812,8,6,0,2007-08-01,1,1,0,0,1,92,69,62,69.0,445,1911,0.0,29.29,30.0,3.5,9,4.1,81,73.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.974089,-87.824812,8,5,1,2007-08-01,1,1,0,0,1,92,69,62,69.0,445,1911,0.0,29.29,30.0,3.5,9,4.1,81,73.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.974089,-87.824812,8,2,0,2007-08-01,0,1,0,0,1,92,69,62,69.0,445,1911,0.0,29.29,30.0,3.5,9,4.1,81,73.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.974089,-87.824812,8,5,0,2007-08-01,1,0,0,0,1,92,69,62,69.0,445,1911,0.0,29.29,30.0,3.5,9,4.1,81,73.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.9216,-87.666455,8,11,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.9216,-87.666455,8,12,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.9216,-87.666455,8,2,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.9216,-87.666455,8,8,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.891118,-87.654491,8,7,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.891118,-87.654491,8,21,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.891118,-87.654491,8,4,0,2007-08-01,0,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.891118,-87.654491,8,3,0,2007-08-01,0,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.891118,-87.654491,8,20,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.891118,-87.654491,8,21,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.867108,-87.654224,8,4,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.867108,-87.654224,8,2,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.867108,-87.654224,8,2,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.867108,-87.654224,8,5,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.896282,-87.655232,8,3,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.896282,-87.655232,8,7,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.896282,-87.655232,8,2,0,2007-08-01,0,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.896282,-87.655232,8,2,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.896282,-87.655232,8,1,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.919343,-87.694259,8,4,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.919343,-87.694259,8,1,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.919343,-87.694259,8,1,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.921965,-87.632085,8,5,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.688324,-87.676709,8,22,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.688324,-87.676709,8,24,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.688324,-87.676709,8,33,1,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.688324,-87.676709,8,50,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.688324,-87.676709,8,50,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.688324,-87.676709,8,9,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.688324,-87.676709,8,8,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.688324,-87.676709,8,27,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.688324,-87.676709,8,1,0,2007-08-01,0,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.688324,-87.676709,8,1,0,2007-08-01,0,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.688324,-87.676709,8,26,0,2007-08-01,0,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.688324,-87.676709,8,15,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.688324,-87.676709,8,10,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.688324,-87.676709,8,17,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.688324,-87.676709,8,2,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.688324,-87.676709,8,12,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.688324,-87.676709,8,20,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.688324,-87.676709,8,4,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.688324,-87.676709,8,9,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.862292,-87.64886,8,12,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.862292,-87.64886,8,3,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.862292,-87.64886,8,9,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.862292,-87.64886,8,1,0,2007-08-01,0,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.862292,-87.64886,8,11,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.862292,-87.64886,8,5,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.720848,-87.666014,9,3,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.720848,-87.666014,9,1,0,2007-08-01,0,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.720848,-87.666014,9,6,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.731922,-87.677512,8,2,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.731922,-87.677512,8,18,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.731922,-87.677512,8,3,0,2007-08-01,0,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.731922,-87.677512,8,2,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.731922,-87.677512,8,15,1,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX SALINARIUS,41.731922,-87.677512,8,1,0,2007-08-01,0,0,1,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.891126,-87.61156,5,2,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.891126,-87.61156,5,1,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.891126,-87.61156,5,1,0,2007-08-01,0,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.891126,-87.61156,5,2,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.999129,-87.795585,8,8,0,2007-08-01,1,1,0,0,1,92,69,62,69.0,445,1911,0.0,29.29,30.0,3.5,9,4.1,81,73.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,41.999129,-87.795585,8,6,0,2007-08-01,1,1,0,0,1,92,69,62,69.0,445,1911,0.0,29.29,30.0,3.5,9,4.1,81,73.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,41.999129,-87.795585,8,1,0,2007-08-01,0,1,0,0,1,92,69,62,69.0,445,1911,0.0,29.29,30.0,3.5,9,4.1,81,73.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.999129,-87.795585,8,14,0,2007-08-01,1,0,0,0,1,92,69,62,69.0,445,1911,0.0,29.29,30.0,3.5,9,4.1,81,73.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,41.999129,-87.795585,8,3,0,2007-08-01,1,0,0,0,1,92,69,62,69.0,445,1911,0.0,29.29,30.0,3.5,9,4.1,81,73.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,42.01743,-87.687769,8,2,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS/RESTUANS,42.01743,-87.687769,8,2,0,2007-08-01,1,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX RESTUANS,42.01743,-87.687769,8,1,0,2007-08-01,0,1,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
CULEX PIPIENS,42.01743,-87.687769,8,1,0,2007-08-01,1,0,0,0,2,91,69,63,70.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,80,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.5
